domain,screenshot_difference,samples
zerozero.pt,0.09147263772056802,19
mydesi2.net,0.020482944432697492,50
ucar.edu,0.0,53
10086.cn,0.04573817574525285,54
pornohirsch.net,0.015555250317661695,6
safar724.com,0.0,50
york.ac.uk,0.00018674136321195078,51
filmesporno.xxx,0.10321824887269482,54
arizona-rp.com,0.020249191496677588,9
paadars.com,0.011251484300459746,48
animesonlinecc.to,0.0,54
chashmak.ir,0.0,10
noor-book.com,0.004442063418067077,30
cashpag.com,0.0,54
railway.gov.bd,0.020408163265306145,7
centraldasapostas.net,0.0,55
nflshop.com,0.0,4
esuteru.com,0.010642570281124475,10
prntscr.com,0.0,53
bundesregierung.de,0.0,2
flowermanga.com,0.19834660694929707,13
goopago.com,0.0,50
wildlifestudios.com,0.002399044945319062,43
linksys.com,0.021727200768395627,11
marphezis.com,0.0,1
tcsbank.ru,0.0,23
3xyaoi.com,0.010138799385005282,40
bmcnews.com.br,0.0068120603565952065,27
buumal.com,0.028459800010385505,3
pornomineiro.com,0.1471192838322707,11
suksesbogil.com,0.02109788359788356,48
xvideos.blog,0.041184041184041176,37
myupchar.com,0.010669811643230886,55
getcomposer.org,0.011141060197663921,53
umt.edu,0.015007913824998664,47
liverpoolecho.co.uk,0.0,1
indiatv.in,0.02164876764396606,12
shonenjumpplus.com,0.0,4
met.no,0.0,51
nottingham.ac.uk,0.0,18
singaporepools.com,0.02001582646743938,33
netcraft.com,0.05154246097275117,54
flashscore.co.uk,0.2897907647907648,2
boat-lifestyle.com,0.19047619047619047,4
dobaklife7.com,0.009262178398074972,21
michelin.com,0.0,54
chsi.com.cn,0.007054673721340388,54
nexoscans.com,0.1064013778299493,21
bazos.sk,5.878894767785692e-05,54
gdz-raketa.ru,0.1632248586034465,16
phunutoday.vn,0.14720592818861256,41
steaminventoryhelper.com,0.0,47
fox.com.tr,0.0699792641729986,20
gismeteo.by,0.06903139595565688,25
substackcdn.com,0.0,54
p-world.co.jp,0.0019395393474088696,4
tizam.pw,0.061071845183881424,19
sitepoint.com,0.02574603174603174,50
foxitsoftware.com,0.0017636684303351524,54
bloomberglaw.com,0.0,50
hostpapa.com,0.018406593406593452,52
mcmaster.ca,0.029176355609476623,42
eukdns.com,0.0,50
9news.com.au,0.0,1
workday.com,0.0,17
railyatri.in,0.00018589088205223092,53
daiwa.co.jp,0.0,54
sumosear.ch,0.022310405643738984,54
seksvideo.tv,0.10546737213403878,54
dialoguecorp.com,0.0,44
livegood.com,0.09999400169452133,29
bikedekho.com,0.010927318295739341,20
foxsports.com.mx,0.0,6
sefan.ru,0.0009858315518422867,54
vyvymanga.net,0.004596140154983108,18
xorgasmo.com,0.0037040280881303067,13
aqsi.ru,0.0,47
sarthaks.com,0.00012251899044346537,53
gounn.ru,0.0,54
