domain,screenshot_difference,samples
dbankcloud.com,0.0,54
elpais.com,0.0014430014430014682,33
optimizely.com,0.00519806618317864,16
everesttech.net,0.04833272470743011,44
contextweb.com,0.013755450299763106,50
service.gov.uk,0.0,54
33across.com,0.0,50
sagepub.com,0.0016507936507936805,50
google.com.tr,0.016636141636141688,52
pornhub.com,0.00014697236919458678,54
google.com.mx,0.0,50
gumgum.com,0.006634970888702241,12
churchcenter.com,0.0,54
thesun.co.uk,0.0,17
investopedia.com,0.04976199233509082,53
amazon.fr,0.09163900376966683,21
xvideos.com,0.04514187368495559,51
xiaomi.net,0.05849855246081659,53
okta.com,0.10183984397997514,34
udemy.com,0.07242599793297266,51
rbc.ru,0.07500407525136144,40
cdnvideo.ru,0.0,50
homedepot.com,0.03546212190625808,49
usda.gov,0.0,52
schwab.com,0.004059549691434627,38
hostgator.com.br,0.0010777992048950358,54
docker.com,0.0014607565037292325,55
zillow.com,0.00013419216317767102,54
allaboutcookies.org,0.0,51
w55c.net,0.0,54
mixpanel.com,0.004807090855933449,53
bestbuy.com,0.0037548438061776324,51
me.com,0.00390700981288572,54
fiverr.com,0.0,54
clever.com,0.0009061211890943888,51
nationalgeographic.com,0.04931799036365725,46
bandcamp.com,0.07407407407407407,27
telegram.org,0.0012377850162866855,50
unesco.org,0.0,12
people.com,0.0666740177109546,32
name.com,0.0,53
jotform.com,0.0004312764762925969,52
cambridge.org,0.009714285714285675,50
usps.com,0.014285714285714235,52
lemonde.fr,0.0016917088844951023,46
themeforest.net,0.0,33
sitescout.com,0.0007099751508696794,54
swrve.com,0.01253049780173976,54
bitdefender.com,0.0,50
bankofamerica.com,0.026890756302521024,51
mirtesen.ru,0.035048203602382366,47
business.site,0.014266251528443075,50
nintendo.com,0.02580116188943027,25
mob.com,0.1737067135049134,30
bluehost.com,4.070004070000355e-05,39
princeton.edu,0.0,54
mailchi.mp,0.01924247629338416,28
bootstrapcdn.com,0.0,54
kaspi.kz,0.0013713993302160166,50
nypost.com,0.0672268907563025,5
aniview.com,0.00032653061224485747,50
chaturbate.com,0.02616149151862812,54
google.cn,0.0,54
pbs.org,0.0,53
coinmarketcap.com,0.07224388784640068,5
kargo.com,0.0008823435420135528,54
norton.com,0.11887909383162543,50
shopee.co.id,0.0,1
xnxx.com,0.002866896704462163,50
apple.news,0.054328264673092264,37
networkadvertising.org,0.00252917087609561,52
deepintent.com,0.003785666859425607,53
notion.so,0.002943353351890332,34
intentiq.com,0.015512836690451559,54
google.com.tw,0.002821869488536133,45
iso.org,0.0,54
change.org,0.009085337856554632,54
mozilla.net,0.010164835164835129,52
pccc.com,0.0,49
mgid.com,0.0,53
ebay.co.uk,0.06186851239043434,50
datto.com,0.0008403361344537785,51
fb.me,0.014991181657848296,54
news.com.au,0.08178425951651302,34
attn.tv,0.016525533675561088,53
hm.com,0.003178869189532807,51
brave.com,0.009673554956573849,53
ipify.org,0.0,54
browser-intake-datadoghq.com,0.0001528677999266259,52
miwifi.com,0.048618459729570795,54
whitehouse.gov,0.0,50
redhat.com,0.04282502711890546,52
lefigaro.fr,0.001907862543133354,21
discordapp.com,0.020533603512326914,47
hilton.com,0.07234432234432231,52
disneyplus.com,0.04774482059881913,47
markmonitor.com,9.554140127387978e-05,50
onetag-sys.com,0.0,54
amazon.it,0.04486017069017478,23
primevideo.com,0.0,54
epa.gov,0.03251028806584366,54
onlyfans.com,0.0,50
cdnhwc1.com,0.026146643537947933,23
statcounter.com,0.0,54
ameblo.jp,0.07836702301612086,40
firebaseio.com,0.004388422035480843,51
canonical.com,0.01851851851851849,54
t-online.de,0.0,18
shopee.com.br,0.09195926863236326,33
erome.com,0.1071428571428571,28
academia.edu,0.007170738972681279,49
lenovo.com,0.03597048082339771,23
firefox.com,0.001158379158248568,19
adjust.com,0.0015447781539744687,30
churnzero.net,0.011238363547280694,52
cloudflareinsights.com,0.0,54
appier.net,0.0,51
unpkg.com,0.0,55
globalsign.com,0.0,51
1drv.com,0.003910181958962422,41
chartbeat.net,0.004626326143480131,54
pusher.com,0.0,54
ioam.de,0.0,51
gitlab.com,0.009195023914482015,54
visa.com,0.015776990658311618,54
sonobi.com,0.0,49
spamhaus.org,0.005109575285013879,54
maricopa.gov,0.021457965902410336,54
mongodb.com,0.025201393116000448,38
tribalfusion.com,0.008173041062370046,52
fedex.com,0.026856046689251234,51
dreamhost.com,0.000764525993883769,36
cookiedatabase.org,0.0,54
arcgis.com,0.0,50
netgear.com,0.07093825866409842,33
worldbank.org,0.0,43
umich.edu,0.0,51
atlassian.net,0.0008856682769726731,54
xbox.com,0.05469952158082059,52
pendo.io,0.008130730924848617,51
savvis.net,0.003461546256669723,22
heylink.me,0.00025559366323701926,50
classlink.com,0.0001831501831501825,52
economist.com,0.007305255569413416,50
jimdo.com,0.04044631874890181,20
n-able.com,0.0,42
ya.ru,0.002455337301972671,51
vmware.com,0.0156462585034014,42
immunet.com,0.0,54
avito.ru,0.0,42
daum.net,0.11978958153811226,15
vivoglobal.com,0.0,54
2gis.com,0.0,55
springserve.com,0.0,50
deloitte.com,0.0,52
columbia.edu,0.0009588467321768324,51
segment.io,0.021710040198109515,39
usnews.com,0.0,3
lowes.com,0.024101897064314426,37
splashtop.com,0.014838783053311544,51
discogs.com,0.027444956477214566,31
biblegateway.com,0.10123756086744062,17
synology.com,0.10850088183421513,50
