domain,screenshot_difference,samples
mangabtt.com,0.026494710678917843,46
autogidas.lt,0.0,12
aruodas.lt,0.00017773044610103206,54
standardnews.com,0.010282889442102316,13
lectormanga.lat,0.00011870845204176028,54
adafruit.com,0.01164160010643056,51
portaldozacarias.com.br,0.01752480158730163,40
avant.si,0.0,54
iliad.it,0.0016773063404910138,27
adanione.com,0.03809523809523807,11
nanit.com,0.11501283677104446,9
tuazar.com,0.1375274044254945,15
seesaa.net,0.0,48
mangago.zone,0.018674952969916503,32
tenablesecurity.com,0.15794641088758732,21
sproutgigs.com,0.0,54
acmeaom.com,0.0007676878194616821,54
airbus.com,0.0008771929824561431,30
purelovers.com,0.008080808080808133,9
dolarhoy.com,0.02271084204895457,30
juegosonce.es,0.0,52
myfreecams.com,0.07637752260529962,54
romsfun.com,0.022916904044879782,30
loteriasdominicanas.com,0.02396416178703098,10
finya.de,0.0006459705145246408,55
relevant-digital.com,0.0,54
epey.com,0.003954657304499065,31
tuttocampo.it,0.003533820219367656,6
massagerepublic.com,5.878894767785692e-05,54
newstatesman.com,0.0,2
sabre.com,0.034057215226718784,50
gudanglagu321.cc,0.0,50
sephora.fr,0.0,3
pcmax.jp,0.03853615520282183,54
uni-koeln.de,0.0,30
mybsn.com.my,0.0,54
digikey.com,0.00033207347477026694,49
swing-zone.com,0.02476280492174232,49
pinterestdownloader.com,0.07789453641282218,49
languagetool.org,0.0016886143274779108,51
flashscore.com.tr,0.0,4
smartinfoplanet.com,0.0,54
virgilio.it,0.10393945769868462,54
jetblue.com,0.19445970250928368,11
qyxgame.com,0.1129183172071977,52
nto.pl,0.03437170303737025,29
miaucomics.org,0.034589928524669133,43
freejobalert.com,0.00874125874125875,10
bostonherald.com,0.10411337630576001,6
oanda.com,0.0,28
xnxx.guide,0.10447795014230676,11
priceoye.pk,0.06071428571428572,8
salecycle.com,0.0,55
rongbachkim.com,0.06941539028305299,45
chochox.com,0.018480116067382202,53
nutanix.com,0.0,10
annualreviews.org,0.00015330751642606,52
nontondrama.click,0.0,54
johnnys-net.jp,0.015188402589498162,53
tamo.lt,0.0167344100995388,46
yanmaga.jp,0.05801985352896588,13
piaotia.com,0.0,54
bangmod.cloud,0.00123445225084573,50
prf.hn,0.01826894279724467,53
stps.gob.mx,0.04676508653711364,18
getlike.io,0.0018560933727634898,54
epsilon.com,0.011287477954144642,54
spacex.com,0.0001497454327642478,53
alerts.in.ua,0.011747868912904469,54
parliament.uk,0.023745410863121097,50
indown.io,0.20527521563982143,23
futbollibre.futbol,0.022870966182633845,49
freevideo.cz,0.03880427832012534,36
dnsv4.com,0.08956496178718398,54
instavideosave.net,0.10720154870515919,41
playauto.cloud,0.0,54
hops.id,0.0005714285714285561,7
hentaila.tv,0.15004520795660037,7
ss.lv,0.031224263532782515,49
8888.bg,0.07902633186178587,30
motchilli.net,0.0,54
thehartford.com,0.0,53
pornoxnxx.video,0.11214859691619927,53
tubepatrol.cc,0.023821615063254753,49
xskt.com.vn,0.42606793720594427,6
rijksoverheid.nl,0.0,43
libread.com,0.05673976030956884,49
phimxxxhay.com,0.08446989379881165,29
souspark.ru,0.07166767493446258,4
ylilauta.org,0.0014194612559772501,40
kosmo.com.my,0.0,1
24-hd.com,0.0,54
flashscore.de,0.00911369332421963,7
topcinema.top,0.01748807631160576,53
000webhost.com,0.06985179258999552,46
wikisach.net,0.04019977949679998,14
vu.nl,0.0,51
chartink.com,0.3134209690044756,13
kwestiasmaku.com,0.022556097560975652,5
thscore.vip,0.1515729986140747,7
bookmark.xxx,0.0,41
home.kpmg,0.0,17
ayojakarta.com,0.006861320961777828,6
pornobrasil.com,0.0610156969503548,54
allhen.online,0.0,51
popbrapronto.com,0.008386384856973073,52
warcraftlogs.com,0.0,9
originalhindiporn.mobi,0.0,2
lagradaonline.com,0.01118799668643089,30
pysznosci.pl,0.0,2
schoolsoft.se,0.0006700205039719132,15
animehay.city,0.00017692852087758393,54
bet365.gr,0.10748516659059792,7
akhbaralaan.net,0.12310718350429417,49
hentaithai.com,0.03359066379723097,34
clickfunnels.com,0.06393400028436758,18
cerdas.com,0.03908836885501965,51
manga-like.net,0.000705467372134061,54
xbanxia.com,0.008881341091677375,54
aniagotuje.pl,0.020643558850773513,51
orbitz.com,0.00866557952500513,11
japanesebeauties.one,0.026395708570474574,52
tulane.edu,0.0,14
metruyencv.com,0.08131454287683271,54
jovencitas.gratis,0.09044120379840681,49
shkolo.bg,0.02131508981361585,49
american.edu,0.13028143239004986,47
pussyboy.net,0.0,40
careerpower.in,0.009184777463071891,51
vercomicsporno.com,0.0006814449152312552,54
futurelearn.com,0.03370681605975723,34
bombuj.si,0.02614327887854495,51
desicinemas.tv,0.0,54
tevas.tv,0.0,54
raygun.io,0.01921338556721941,48
espn.com.ve,0.0,1
h-ani.com,0.1684186588618901,28
apuestatotal.com,0.03177056645934839,27
foreca.fi,0.04892179479996517,39
flashscore.ua,0.0,11
rexporn.sex,0.0017171504635460355,50
china-channel.com,0.031569664902998285,54
clashofclans-layouts.com,0.10576393334048417,36
mypertamina.id,0.0015584415584415368,55
leercapitulo.com,0.009804101841789592,6
hindixxx365.com,0.05370786812377537,34
