domain,screenshot_difference,samples
dxkulture.com,0.0019047619047618536,50
mihoyo.com,0.10960385410081719,45
creditmutuel.fr,0.0,54
javbus.com,0.019157553224867008,54
wpenginepowered.com,0.0,17
notepad-plus-plus.org,0.012389970836008457,53
ouo.press,0.004232804232804255,54
javtiful.com,0.0,1
ciceksepeti.com,0.0006715507404697618,50
northghost.com,0.0,54
indianrail.gov.in,0.05441085700557513,37
travelocity.com,0.20377281750799814,24
komikcast.lol,0.016133244767854826,24
lazada.sg,0.0,10
stamped.io,0.019762946970215634,36
greenend.org.uk,0.0,51
fotor.com,0.014887329054302123,50
stirileprotv.ro,0.002651627169344195,38
ky.gov,0.08609004142257326,24
chanel.com,0.010737294402748732,25
magicbricks.com,0.0,12
frame.io,0.029330572808833666,23
testbook.com,0.00010224948875259265,20
arzdigital.com,0.013851418217005529,48
taxtelecom.ru,0.0,53
bling.com.br,0.00023809523809525945,54
sanspo.com,0.09978429727705762,10
beforward.jp,0.0,24
blogspot.com.au,0.0,54
91porny.com,0.02710239105436496,51
xxx18.uno,0.03732851425256756,43
upmusics.com,0.000366300366300365,52
sexalarab.com,0.06761136502330267,34
minute.ly,0.03498821170257227,49
paheal.net,0.016544670242513382,54
beacons.ai,0.0,54
world4you.at,0.0,6
olympusvisor.com,0.023596419719688733,44
schema.org,0.0,54
paziresh24.com,0.00549902048904316,54
mjt.lu,0.0,54
spacebattles.com,0.01740914261260207,26
sunrise.ch,0.0,17
jabra.com,0.26709498319308767,22
lindependant.fr,0.0,14
impact.com,0.03908030300691068,30
xv-videos1.com,0.009441634116667763,46
jiomart.com,0.033601378644457114,49
uu.se,0.0,54
masterclass.com,0.0,3
24ur.com,0.021909304145548814,15
bloglovin.com,0.0005055178903932145,54
ponta.jp,0.05089849659670631,50
me-qr.com,0.0005291005291004902,36
wmo.int,0.0,54
9f.com,0.027687800177191968,10
motorola.com,0.0,14
logmeininc.com,0.0697803658329974,52
ntt.net,0.0002571428571428447,50
easytrader.ir,0.01904761904761909,29
bama.ir,0.005955505561804797,49
clearbit.com,0.02059292120322187,48
fitgirl-repacks.site,0.0962488382604818,55
stltoday.com,0.4764288518661388,7
bankbazaar.com,0.06949636685520766,50
musicdel.ir,0.02607971336194337,42
eska.pl,0.0004692640692640637,44
invisalign.com,0.0014534883720930258,43
wpscdn.com,0.02163767110248649,43
privacy.com.br,0.016066357466311465,43
kamihq.com,0.0,14
matalan.co.uk,6.613756613760291e-05,24
ilrestodelcarlino.it,0.020007382798080453,43
biccamera.com,0.00012930355978324481,54
chess-results.com,0.02528356970544554,49
ntu.edu.tw,0.0554892053284336,35
gsp.ro,0.08142709690612926,12
cedia.org.ec,0.007579592196276019,21
usu.edu,0.0355931667667263,18
siteground.eu,0.0,52
khaleejtimes.com,0.0,2
insidehighered.com,0.013619614512471623,28
purepeople.com,0.0,34
googlecode.com,0.0,54
mathrubhumi.com,0.12669868706232812,3
onethingpcs.com,0.004587835637275162,51
svenskaspel.se,0.004665468584548638,52
gala.fr,0.0,50
codedish.co,0.0,54
springerlink.com,0.037446003629578506,46
taktube.net,0.025912271718723345,30
kit.edu,0.0407671166394995,51
ivanti.com,0.02491582491582489,33
boafoda.com,0.013122312921961421,33
photoacompanhantes.com,0.00044308228507938807,54
dns.com.cn,0.0289281866486214,38
depor.com,0.0,1
sargarmiyerooz.ir,0.13232057437304356,54
thisisdax.com,0.0,39
asuswebstorage.com,0.021582071502453615,52
snap.com,0.0,54
apostaganha.bet,0.0,54
thumbzilla.com,5.878894767785692e-05,54
friv.com,0.21430344346571795,50
psiphon.news,0.0,54
srv53.com,0.0,54
illuminateed.com,0.0,54
sexbebin.com,0.02589960613939024,33
f12.bet,0.0015770821236315014,13
pewinternet.org,0.0,54
mdzol.com,0.10585056390977443,20
snigelweb.com,0.0,53
my-personaltrainer.it,0.009555169651048412,27
iceland.co.uk,0.0,6
tongdun.net,0.08997700677829923,54
grainger.com,0.0022103174603174125,50
cardekho.com,0.012745519713261655,18
dnswl.org,0.00013087415232015953,54
hotmovs.com,0.0,1
symfony.com,0.042985819931871116,50
gab.com,0.0,3
indiapost.gov.in,0.0,34
consumerfinance.gov,0.0,53
bunny.net,0.0006171884401332539,44
mindbodygreen.com,0.0,3
salemove.com,0.01894744205901222,54
digital.govt.nz,0.017958294428882637,51
ingentaconnect.com,0.0024805194805195274,55
squarecdn.com,0.0008173436456989647,22
campaign-archive1.com,0.024047302639102597,35
totalav.com,0.0,30
work.ua,0.0,25
glancecdn.net,0.0,52
islamweb.net,0.08264043809156596,19
metal-archives.com,0.010573388875275702,53
zimperium.com,0.016965789863055303,54
schemaapp.com,0.010895364111738415,54
word.tips,0.0,24
instanavigation.com,0.08239023134666812,43
vtc.vn,0.0,16
abczdrowie.pl,0.0,7
ingka.com,0.0,29
ncsl.org,0.0,50
sex-studentki.boo,0.050648552864079766,33
afp.com,0.0015550388851016672,52
bidster.net,0.008872119382622445,51
axs.com,0.05030425049847931,28
fantacalcio.it,0.0008992962788342274,18
emltrk.com,0.0,54
starfieldtech.com,0.0,54
mgronline.com,0.038108507074024356,22
telegraf.rs,0.2561469270039658,5
juniper.net,0.0,12
lodz.pl,0.005653821540189119,30
21vek.by,0.06611089517841928,12
adventori.com,0.00015873015873013596,50
caixabank.es,0.0006281095446698526,53
grandviewresearch.com,0.0,54
vodafone.com.tr,0.05380316108048455,49
rudderlabs.com,0.00342522974101922,19
ninite.com,0.0,52
ntv.ru,0.0004771893419374118,15
europepmc.org,0.0,50
poe.ninja,0.008171850953167303,54
panda.org,0.016960611405055892,54
platinumai.net,0.0,18
hessen.de,0.005830903790087438,49
quoka.de,0.003905834652893625,47
fineartamerica.com,0.3462523814301006,54
nationwide.com,0.05035614171466263,39
polsatnews.pl,0.03240740740740744,12
veikkaus.fi,0.01240446796002348,54
uport.pro,0.0,39
borsaitaliana.it,0.032242436066266755,29
cryoutcreations.eu,0.0005087608726151993,54
binary.net,0.0007534886968539878,53
zalando.it,0.0015923566878981443,4
moe.gov.cn,0.05086888266707623,54
cas.sk,0.04365079365079372,2
tori.fi,0.02676825848056863,21
indexexchange.com,0.0007986869245021344,27
yougov.com,0.02510230817217718,25
voici.fr,0.0,42
decathlon.es,0.010273661159397318,48
