domain,screenshot_difference,samples
google.com.na,0.011791383219954654,49
google.sc,0.013746031746031728,50
google.co.ck,0.0161269841269841,50
neilpatel.com,0.0,54
teleparty.com,0.022785955527194646,54
particlenews.com,0.0,54
nag.ru,0.011976911976911975,44
rajshaladarpan.nic.in,0.023295117316479486,42
google.tk,0.0002454364166283307,53
snssdk.com,0.011350703803533979,53
google.us,0.0017094017094017033,52
google.bf,0.02710682743715742,52
elconfidencial.com,0.03301764333134294,13
gazeta.pl,0.0,1
google.co.tz,0.04728835978835977,48
google.ml,0.012458820005989857,53
google.co.ls,0.006396884821578519,55
google.li,0.03125,48
google.co.ao,0.022240927796483345,54
elespanol.com,0.06661484138797247,17
hotmart.com,8.818342151672987e-05,54
leetcode.com,0.020755915451139084,54
kku.ac.th,0.03076888918122045,39
google.mw,0.0016771488469601303,53
google.ki,0.007125333333333317,50
sendpulse.com,0.01650835626428826,53
userreport.com,0.0,50
google.tt,0.015523809523809495,50
utdallas.edu,0.02144510308017422,50
box.net,0.06049162000768804,35
hotstar.com,0.0,54
gnome.org,0.0,50
google.so,0.02641882217167546,50
verizonwireless.com,0.061115721901796816,31
google.com.sl,0.00063461699042755,51
google.cv,0.019238095238095276,50
google.bj,0.0023031768845998,44
etoote.com,0.0,53
prtimes.jp,0.039141538617576965,50
prodigygame.com,0.04103679526557136,54
google.co.vi,0.005228758169934622,51
google.ms,0.03741183995690889,46
google.mk,0.0016513328615239686,54
google.rw,0.01969860791998923,49
google.mv,0.021164021164021163,48
google.ws,0.0016460905349794386,54
google.co.zw,0.006837606837606813,52
superawesome.tv,0.0073641712151681915,48
doxygen.org,0.0,53
ebscohost.com,0.0,54
icloud.com.cn,0.0015115195114866475,18
alltrails.com,0.14946611038783153,28
disney.co.jp,0.03169275040576458,50
jwplatform.com,0.004299870921510518,54
segmento.ru,0.00017692852087758393,18
icicibank.com,0.015828470981148146,19
google.gl,0.036201298701298734,44
google.com.af,0.0006984126984126426,50
joyn.de,0.5,2
google.la,0.02693261212530984,51
sina.cn,0.010932119723566669,4
tclking.com,0.0,41
google.mg,0.016963409692220432,52
google.tm,0.014193184781420065,51
google.pn,0.0024044282996021904,47
revjet.com,0.0014141414141414232,55
pingdom.net,0.006939830195644148,43
lever.co,0.0031746031746031633,52
google.je,0.018595187544232172,52
google.nu,0.01746031746031751,48
desjardins.com,0.0,48
google.nr,0.007111111111111068,50
google.al,0.028326391924517136,53
google.ht,0.0,54
google.com.cy,0.0018873665567257225,53
panorama9.com,0.0,51
google.gm,0.02373897707231043,45
google.dj,0.010155892876846151,53
aralego.com,0.0,54
google.com.sb,0.015573349993396879,50
google.sh,0.011777777777777776,50
google.vg,0.03066531577169873,47
ahagamecenter.com,0.0,54
dbankcloud.asia,0.0,54
theathletic.com,0.11333678398895786,8
google.vu,0.010186321148783928,53
google.com.vc,0.012169312169312163,42
google.st,0.014058956916099818,49
libpng.org,0.021914687901679164,53
pstatic.net,0.0,54
gravitational.io,0.016455192851640987,52
savefrom.net,0.0,54
allawntech.com,0.0,25
mintegral.com,0.0010582010582010914,51
google.td,0.002045177045177038,52
refinery29.com,0.21300159652252337,11
radiofrance.fr,0.0,6
iso.ch,0.0,51
google.sm,0.009165261067434982,48
lightboxcdn.com,0.015059123912074757,49
insurads.com,0.0,54
cyberark.com,0.0017261904761904923,50
google.tg,0.042080378250590966,47
elster.de,0.024240393521439252,54
legislation.gov.uk,0.0,54
google.gy,0.023754429851990833,52
pg.com,0.08264842425219787,18
nsf.gov,0.014991181657848296,54
lastampa.it,0.0,6
convertkit.com,0.0,54
brevo.com,0.0,51
datastax.com,0.010833168132333593,53
uq.edu.au,0.024422250968461845,48
google.com.fj,0.03021027746671645,47
openweathermap.org,0.024844344317667577,47
google.gp,0.036717721204557074,46
justgiving.com,0.005077658303464738,54
makeuseof.com,0.039181032100738866,51
meteofrance.com,0.0414742828953113,39
google.im,0.0,52
uefa.com,0.0,1
scoop.it,0.0,55
desmos.com,0.0,53
booth.pm,5.878894767785692e-05,54
nespresso.com,0.0,1
ama-assn.org,0.020870535714285765,48
cnrs.fr,0.012004976132918621,53
ec-lyon.fr,0.013221079038488792,54
warthunder.com,0.016301610091812968,43
jampp.com,0.0,52
lequipe.fr,0.010912698412698374,8
google.to,0.00475888037018557,47
paycomonline.net,0.0006422607578676631,51
mariadb.org,0.0,51
lesta.ru,0.16028619528619525,33
cylance.com,0.03750827908130816,38
memcached.org,0.0,54
proof-dns.com,0.0,54
lazada.co.id,0.33333333333333337,3
gotoassist.com,0.02804040933841845,38
ebay.ca,0.006148253112498114,24
rit.edu,0.0,28
app-us1.com,0.00023694237368354631,54
deere.com,0.0,51
sydney.edu.au,0.0046511627906976605,43
gpo.gov,0.0,54
turo.com,0.007658970924277031,49
marinetraffic.com,0.02782851235921535,51
clover.com,0.08668258717809885,25
bizport.cn,0.04295432458697768,49
google.me,0.020444444444444487,50
nationalarchives.gov.uk,0.010542078466606819,53
bentley.com,0.024454285158798217,40
hosting-srv.net,0.059904761904761905,50
google.com.tj,0.006665867521751689,49
justpaste.it,0.006150793650793629,48
pbase.com,0.011685894110448736,53
appnext.com,0.021723519544981196,50
todoist.com,0.006251750154990798,51
buzzoola.com,0.04061184513951477,45
google.ne,0.001777777777777767,50
ada.support,0.0038010707958063827,51
tnaflix.com,0.1018293261382025,25
mojang.com,0.00381769111186514,54
google.com.pg,0.012502368184776125,47
kick.com,0.01948057646524437,50
blackrock.com,0.017859136064292902,51
collider.com,0.0033429708680049464,40
pcre.org,0.008535489667565122,53
lufthansa.com,0.39831528279181716,6
forticloud.com,0.036414565826330514,51
shareasale.com,0.0,54
google.tl,0.006319811875367454,54
google.bt,0.00952380952380949,48
vw-group.com,0.06043117691851052,51
ahajournals.org,0.0013586923858243116,54
int08h.com,0.0,54
googlehosted.com,0.0,54
lazada.com.ph,0.009019159352824602,4
alfabank.ru,0.0462387853692201,9
shrm.org,0.0008503401360544505,42
heytapdownload.com,0.011224489795918391,14
google.ga,0.020299145299145338,52
nationalacademies.org,0.05174603174603176,10
oppo.com,0.008008891383566419,21
ajax.systems,0.005354248366013059,51
pavv.co.kr,0.0,3
gzip.org,0.0,54
yadro.ru,0.005270924306872038,54
telekom.net,0.06428106242010301,20
xiaoyi.com,0.000318422641947147,50
threema.ch,0.0001452221899506112,22
tradplusad.com,0.0,50
betterhelp.com,0.03123403377323386,53
searchenginejournal.com,0.0023491002295494834,23
dhl.de,0.0,27
thinkwithgoogle.com,0.011686242351520826,50
4.cn,0.007240498912573501,54
google.org,0.0,54
edmunds.com,0.021049571768114284,18
chinaz.com,0.031622612104138526,51
nj.gov,0.0,54
ring.net,0.0,1
razerzone.com,0.019076175531414497,49
