domain,screenshot_difference,samples
beget.com,0.00952380952380949,52
biomedcentral.com,0.0,54
meethue.com,0.0,50
adnxs-simple.com,0.047981614740889134,28
amocrm.ru,0.0018850534183421086,53
ripn.net,0.16618242204965594,43
pitaya-clientai.com,0.04754491022632201,40
gismeteo.ru,0.09064834422097834,54
rightmove.co.uk,0.005263274178176736,48
letterboxd.com,0.03670638463169551,51
huntress.io,0.0,54
upenn.edu,0.003997648442092938,54
takeaway.com,0.00017692852087758393,54
no-ip.com,0.0,50
tplinkcloud.com,0.0,54
dyndns.org,0.22014661312205575,51
arin.net,0.0,53
20minutos.es,0.03218054415657079,46
ixl.com,0.0019548274869991555,50
archiveofourown.org,0.0,54
apa.org,0.00010735373054215902,30
vidazoo.com,0.006302596902301727,54
code.org,0.0,50
aparat.com,0.13222622716822763,43
dafont.com,0.03269956855965617,54
ctmail.com,0.0,54
telegraaf.nl,0.0017547937490187682,54
beget.ru,0.004770891927714738,50
cloud.microsoft,0.0755555555555556,45
alidns.com,0.00015262515262515208,52
sahibinden.com,0.0,50
xing.com,0.0,50
sciencedaily.com,0.01213219148001754,46
finn.no,0.008318967760731155,50
divar.ir,0.024210246387788348,52
livescore.com,0.011554606227935915,52
lanacion.com.ar,0.005079365079365128,5
typepad.com,0.004726692764970286,55
bom.gov.au,0.02786614855187408,48
google.nl,0.002068771337064068,55
freefiremobile.com,0.0,54
uci.edu,0.0,50
nakheelteam.cc,0.04568045571570478,54
dmm.co.jp,0.011770332023570695,47
google.com.au,0.02624338624338629,45
bet365.com,0.020603145716885485,49
readthedocs.io,0.0,50
fetlife.com,0.001617826617826612,52
wyzecam.com,0.0036109501166431412,54
fb.watch,0.1463534333842288,40
pornpics.com,0.0011724656621363572,53
alipaydns.com,0.0,54
acesso.gov.br,0.0011108625014087936,52
nhentai.net,0.0048434770470752175,54
flashscore.com,0.0,8
superhosting.bg,0.0011778505108669401,50
rule34.xxx,0.04439025906362237,47
bttrack.com,0.0,54
irs.gov,0.0,54
vg.no,0.020842696548098782,18
amazon.com.au,0.16308918799412475,29
jw.org,0.0,53
detik.com,0.019076923076923102,13
frontiersin.org,0.0,51
xhamster.desi,0.0431128747795414,45
umn.edu,0.00990476190476186,50
onlinepbx.ru,0.011001333420710524,50
youporn.com,0.0002696846204059966,53
tesla.com,0.061653097649687516,52
cricbuzz.com,0.014468915652955272,40
cookpad.com,0.000382711673034275,54
ddns.net,0.0,54
classdojo.com,0.006362004726400361,53
blooket.com,0.025219631819529686,52
remove.bg,0.015778606771566395,54
argos.co.uk,0.0,23
zhihu.com,0.0014880952380952328,12
faphouse.com,0.01383951244286441,44
hitomi.la,0.19183150059229015,32
expressen.se,0.0,54
mercadolibre.com.mx,0.0338553739012033,50
index.hr,0.01890083251556607,51
indiamart.com,0.0,23
espncricinfo.com,0.004662004662004726,6
redtube.com,0.00023515579071131665,54
rule34video.com,0.07631525251654958,54
craigslist.org,0.0050498842886386175,51
garmin.com,0.04155844155844157,55
terabox.app,0.0,8
xhamster42.desi,0.0,54
cloud.com,0.01397584754066239,54
betano.com,0.02405330490405122,50
lichess.org,0.028024154521095634,50
marktplaats.nl,0.08228547597909908,40
hbo.com,0.014705882352941124,23
ria.com,0.00291486291486287,55
verizon.com,0.04363711135977899,31
hotpepper.jp,0.003085403804828246,52
jstor.org,0.02451255186415202,55
ebay.it,0.011125742021407037,53
lavanguardia.com,0.003565415469941602,46
missav.com,0.004259851375803203,47
spot.im,0.0,50
cam.ac.uk,0.0,51
samsungknox.com,0.0012061369639144726,46
sex.com,0.0,54
ixbt.com,0.042881304878700344,45
makemytrip.com,0.02180240121274768,41
tabor.ru,0.018685429607608328,51
playrix.com,0.0026836086746857557,54
ntppool.org,0.0019466906259358874,53
1024tera.com,0.0,54
bidmachine.io,0.13803583662033214,52
credit-agricole.fr,0.005457463884430136,55
byjus.com,0.011934156378600846,54
merkur.de,0.0,5
kundelik.kz,0.0215873015873016,45
myntra.com,0.025021145125536992,9
kemono.su,0.009651632377458474,54
coolmathgames.com,0.059678855747558934,38
wpengine.com,0.0,54
expedia.com,0.1094267601724257,36
mbga.jp,0.000646678424456204,54
here.com,0.019227167507696596,52
trustarc.com,0.012878801322456224,54
coomer.su,0.01353246770220895,55
noodlemagazine.com,0.09462576369298858,54
coursera.org,0.0,3
coppel.com,0.038749004411132826,13
subito.it,0.0,52
starfall.com,0.002670593147392486,51
dagbladet.no,0.05937343222953484,29
dlsite.com,0.0,12
meetup.com,0.007407407407407418,45
oecd.org,0.0,54
sciencemag.org,0.7559808612440191,10
granbluefantasy.jp,0.0004115226337448874,54
bigo.sg,0.03826379703115812,54
tsn.ua,0.03513248255507373,50
dcinside.com,0.0410479370172766,21
bilibili.tv,0.008546883164823327,50
youjizz.com,0.034711089065389666,53
aternos.org,8.865328663631988e-05,54
fmkorea.com,0.05147870685229816,54
ilmessaggero.it,0.03303711354565897,36
jut.su,0.014353204521367458,41
txxx.com,0.09834287905461425,29
haberler.com,0.04173637017686549,49
jusbrasil.com.br,0.0,51
sky.com,0.0015151515151514694,33
inven.co.kr,0.07791762873955266,55
actu.fr,0.007633447880870614,50
ficbook.net,0.01344616108183383,45
imhentai.xxx,0.05121791258852282,55
thisvid.com,0.08910174276283622,52
emag.ro,0.03692903482060106,26
